replicate_num,horm_conc,Cell Cycle Stage,Moth_ID,Position_n,frame_i,original_filename,timestamp,time_min,cell_area_pxl,cell_area_um2,ratio_areas_bud_moth,cell_vol_vox,cell_vol_fl,ratio_volumes_bud_moth,predicted_cell_cycle_stage,generation_num,num_spots,ref_ch_vol_vox,ref_ch_vol_um3,ref_ch_vol_len_um,ref_ch_num_fragments,relationship,relative_ID,OF,spots_ch_norm_val,ref_ch_norm_val,spotsize_tot_fluoresc,spots_INref_tot_fluoresc,creation_datetime
2020-10-15_ASY39-1_3,SCD_15nM,S,2,Position_9,0,ASY39-1_15nM-10,2020/10/15 10:30:43.347,0.0,7075.0,31.997129687500006,0.2506628955276648,321401.25362860475,97.75172554089748,0.1346019160587421,S,-1,4,14473,22.909266471875,0,6,mother,1,0,0.0915640526456683,0.1848661322556625,24.51851285968933,908.2156862745098,2021/11/18 11:22:27.228
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_1,0,ASY39-1_150nM-02,2020/10/15 14:18:13.014,0.0,24123.0,109.09777518750002,0.0,2771908.078020839,843.0545761977523,0.0,G1,-1,7,72689,115.059190946875,0,7,mother,0,0,0.125812105968062,0.2048628805664035,51.500460038029786,6619.850980392155,2021/11/18 11:35:36.672
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_10,0,ASY39-1_150nM-11,2020/10/15 14:28:51.255,0.0,20519.0,92.7984599375,0.0,2179860.0585667733,662.9877131991974,0.0,G1,-1,4,57422,90.89310435625,0,5,mother,0,0,0.1412697991338165,0.190164451271591,155.39607843137253,6242.368627450979,2021/11/18 11:38:34.273
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_11,0,ASY39-1_150nM-12,2020/10/15 14:30:02.266,0.0,24189.0,109.3962643125,0.0,2808373.224031078,854.1451706007246,0.0,G1,-1,31,70412,111.4549347625,0,4,mother,0,0,0.0510376016411391,0.1483919618504559,294.64729993764286,1742.0941176470585,2021/11/18 11:38:55.473
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_12,0,ASY39-1_150nM-13,2020/10/15 14:31:01.558,0.0,26944.0,121.85592400000002,0.0,3279609.2981367847,997.4680072757192,0.0,G1,-1,47,95775,151.601948203125,0,11,mother,0,0,0.0581088190939306,0.1334595987002504,277.1140744822519,2631.945098039215,2021/11/18 11:39:21.767
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_13,0,ASY39-1_150nM-14,2020/10/15 14:32:11.898,0.0,24371.0,110.21937068750002,0.0,2832119.676554029,861.3674719557646,0.0,G1,-1,13,71796,113.6456640375,0,4,mother,0,0,0.1037216772659365,0.1893663673070835,124.41526791513908,5245.294117647059,2021/11/18 11:39:38.683
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_14,0,ASY39-1_150nM-15,2020/10/15 14:33:36.133,0.0,18622.0,84.219158875,0.0,1747915.706440879,531.6151523231831,0.0,G1,-1,12,58105,91.974222921875,0,4,mother,0,0,0.0976306043154678,0.1675745163244208,162.2563236486809,3964.207843137255,2021/11/18 11:39:54.938
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_15,0,ASY39-1_150nM-16,2020/10/15 14:34:41.052,0.0,43523.0,196.83548768750003,0.0,6751261.60592776,2053.344422607796,0.0,G1,-1,42,163730,259.16770534375,0,22,mother,0,0,0.0615594832355985,0.1621082618482467,289.77356314788693,4953.3647058823535,2021/11/18 11:40:40.398
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_16,0,ASY39-1_150nM-17,2020/10/15 14:35:50.582,0.0,23116.0,104.54355475,0.0,2545097.946837603,774.0720148573463,0.0,G1,-1,3,52923,83.77165131562501,0,11,mother,0,0,0.1046745833293788,0.188437384720252,27.482839559181336,3884.717647058824,2021/11/18 11:40:53.431
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_17,0,ASY39-1_150nM-18,2020/10/15 14:37:18.680,0.0,20846.0,94.277337875,0.0,2211952.0206900667,672.7482372734752,0.0,G1,-1,15,65549,103.757307259375,0,5,mother,0,0,0.1261998602385909,0.1608287260710646,208.8768857567477,6185.513725490198,2021/11/18 11:41:11.739
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_19,0,ASY39-1_150nM-20,2020/10/15 14:39:55.059,0.0,24733.0,111.8565383125,0.0,2907150.311705425,884.1874640114075,0.0,G1,-1,21,83337,131.913876871875,0,10,mother,0,0,0.0907240999499611,0.1586903481664628,260.1276983786215,4800.415686274509,2021/11/18 11:41:51.957
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_2,0,ASY39-1_150nM-03,2020/10/15 14:20:04.809,0.0,23697.0,107.1711635625,0.0,2528936.7468270487,769.1567098608425,0.0,G1,-1,6,79101,125.208725709375,0,16,mother,0,0,0.1229042169885917,0.1815787546595794,76.09901245169603,7050.996078431373,2021/11/18 11:35:57.668
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_21,0,ASY39-1_150nM-22,2020/10/15 14:41:51.433,0.0,19258.0,87.09550862500001,0.0,1952800.2276966355,593.9292076146849,0.0,G1,-1,16,67730,107.20960534375,0,2,mother,0,0,0.0602379247651898,0.1741855142321511,118.15716330327751,2184.7607843137253,2021/11/18 11:42:25.280
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_23,0,ASY39-1_150nM-24,2020/10/15 14:44:27.830,0.0,16593.0,75.0428795625,0.0,1480045.6982269157,450.1445443901254,0.0,G1,-1,1,43121,68.25609614687501,0,5,mother,0,0,0.0991184196846717,0.2009804527259195,0.44997853155861,3055.341176470588,2021/11/18 11:42:53.560
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_24,0,ASY39-1_150nM-25,2020/10/15 14:45:28.212,0.0,21534.0,97.388860875,0.0,2310478.88354416,702.7144267247718,0.0,G1,-1,4,53661,84.939829209375,0,10,mother,0,0,0.0630293302150529,0.1471067646918179,8.962000858737655,1830.8196078431376,2021/11/18 11:43:08.503
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_26,0,ASY39-1_150nM-27,2020/10/15 14:47:39.385,0.0,47336.0,214.0800185,0.0,7559559.089960607,2299.181901219126,0.0,G1,-1,37,129078,204.31716283125,0,42,mother,0,0,0.0721928424122281,0.1662661394126876,187.2466464348143,5275.149019607844,2021/11/18 11:43:54.411
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_27,0,ASY39-1_150nM-28,2020/10/15 14:48:41.385,0.0,26546.0,120.055944125,0.0,3142454.5534572788,955.7534439155042,0.0,G1,-1,27,101273,160.304715221875,0,21,mother,0,0,0.0693243286818858,0.1955709141351973,191.2845708167019,3841.117647058824,2021/11/18 11:44:18.439
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_28,0,ASY39-1_150nM-29,2020/10/15 14:49:41.077,0.0,32945.0,148.99582156250003,0.0,4387889.652506433,1334.5429744689045,0.0,G1,-1,20,71896,113.803953725,0,13,mother,0,0,0.0584367033680495,0.1295244600645673,165.29685442574984,2256.6784313725484,2021/11/18 11:44:39.572
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_29,0,ASY39-1_150nM-30,2020/10/15 14:50:36.389,0.0,36472.0,164.94689950000003,0.0,5199427.537317891,1581.365996117099,0.0,G1,-1,25,114938,181.93500101875,0,14,mother,0,0,0.0649679877708134,0.1519021219726851,182.1685779710945,4286.599999999999,2021/11/18 11:45:06.849
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_3,0,ASY39-1_150nM-04,2020/10/15 14:21:08.169,0.0,26296.0,118.9253035,0.0,3194246.103238089,971.5054464430416,0.0,G1,-1,45,73997,117.129620059375,0,8,mother,0,0,0.0442588069149852,0.1240769280491817,255.67868210732345,1285.6313725490195,2021/11/18 11:36:23.442
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_30,0,ASY39-1_150nM-31,2020/10/15 14:52:05.597,0.0,34181.0,154.58570881250003,0.0,4652694.799157521,1415.081428270848,0.0,G1,-1,26,117235,185.570915140625,0,21,mother,0,0,0.1146007094984469,0.1538378827713877,357.80999855415786,9168.380392156863,2021/11/18 11:45:35.939
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_31,0,ASY39-1_150nM-32,2020/10/15 14:53:10.208,0.0,24731.0,111.8474931875,0.0,2878041.99058559,875.3343914582108,0.0,G1,-1,21,89171,141.148497240625,0,8,mother,0,0,0.0915016589936166,0.1854602331007979,225.77546463841009,5473.7137254901945,2021/11/18 11:45:58.021
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_32,0,ASY39-1_150nM-33,2020/10/15 14:54:06.915,0.0,20223.0,91.4597814375,0.0,2099343.8478271607,638.4993254130485,0.0,G1,-1,13,62451,98.853492740625,0,4,mother,0,0,0.0932597419451232,0.1895101480384165,136.17393841309686,3932.470588235294,2021/11/18 11:46:13.956
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_33,0,ASY39-1_150nM-34,2020/10/15 14:55:21.280,0.0,36918.0,166.96396237500002,0.0,5275008.2190962285,1604.3532806344374,0.0,G1,-1,38,125458,198.58707614375,0,18,mother,0,0,0.065478002770536,0.1582821647832724,269.42689140271483,4309.600000000001,2021/11/18 11:46:54.613
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_35,0,ASY39-1_150nM-36,2020/10/15 14:57:41.163,0.0,26271.0,118.8122394375,0.0,3058757.130959817,930.2975149790644,0.0,G1,-1,26,84176,133.24192735,0,9,mother,0,0,0.112771702707993,0.1586091455104881,309.18631341425464,6790.513725490197,2021/11/18 11:47:32.514
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_36,0,ASY39-1_150nM-37,2020/10/15 14:58:40.776,0.0,21061.0,95.2496888125,0.0,2263920.189941371,688.5539572579609,0.0,G1,-1,5,53415,84.550436578125,0,7,mother,0,0,0.061582867056462,0.1455328000411805,43.37121511378275,1768.56862745098,2021/11/18 11:47:46.889
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_38,0,ASY39-1_150nM-39,2020/10/15 15:00:53.056,0.0,23179.0,104.82847618750002,0.0,2595955.255677007,789.5398751699348,0.0,G1,-1,37,66491,105.248396115625,0,10,mother,0,0,0.0544560913281947,0.1253182254417713,244.193078628728,1879.945098039215,2021/11/18 11:48:22.121
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_4,0,ASY39-1_150nM-05,2020/10/15 14:22:08.624,0.0,25752.0,116.4650295,0.0,3021492.4063283587,918.9637348727156,0.0,G1,-1,22,79321,125.556963021875,0,3,mother,0,0,0.0530483465253959,0.1650539735372055,165.25288002394055,1992.0431372549024,2021/11/18 11:36:44.228
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_40,0,ASY39-1_150nM-41,2020/10/15 15:03:08.239,0.0,20525.0,92.8255953125,0.0,2122107.297060747,645.4226538591067,0.0,G1,-1,14,60950,96.47756453125,0,10,mother,0,0,0.0613666467950115,0.1324479117148225,51.19255587767697,2024.3568627450984,2021/11/18 11:48:49.669
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_41,0,ASY39-1_150nM-42,2020/10/15 15:04:10.946,0.0,12886.0,58.27774037500001,0.0,1082035.1417173273,329.0926871149723,0.0,G1,-1,1,33444,52.9384030875,0,4,mother,0,0,0.0680311091392518,0.1884906597045856,12.28235294117647,1313.2156862745098,2021/11/18 11:48:59.310
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_42,0,ASY39-1_150nM-43,2020/10/15 15:05:16.108,0.0,47673.0,215.60412206250004,0.0,7539608.0318205105,2293.11393994784,0.0,G1,-1,48,159459,252.40715279062505,0,18,mother,0,0,0.0433316403805798,0.1724525298264274,330.50077425533254,2446.2588235294106,2021/11/18 11:49:42.192
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_43,0,ASY39-1_150nM-44,2020/10/15 15:06:24.737,0.0,20296.0,91.78992850000002,0.0,2148868.764074056,653.5619487405748,0.0,G1,-1,15,67281,106.498884646875,0,10,mother,0,0,0.0828057379631315,0.1841729702294247,141.7727245837508,3768.8627450980393,2021/11/18 11:49:58.736
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_44,0,ASY39-1_150nM-45,2020/10/15 15:07:34.845,0.0,26578.0,120.200666125,0.0,3149318.3410415924,957.8410122511528,0.0,G1,-1,21,99914,158.15355836875,0,10,mother,0,0,0.0833556591791177,0.156430242688649,188.27509047414583,5275.792156862746,2021/11/18 11:50:26.086
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_45,0,ASY39-1_150nM-46,2020/10/15 15:08:38.960,0.0,24648.0,111.47212050000002,0.0,2667997.174760878,811.4508721626961,0.0,G1,-1,10,77774,123.10822155625,0,10,mother,0,0,0.0712955458988221,0.1755640882965238,35.37206240160297,3303.192156862746,2021/11/18 11:50:45.431
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_46,0,ASY39-1_150nM-47,2020/10/15 15:09:39.414,0.0,24743.0,111.9017639375,0.0,2923086.977481205,889.0344786430034,0.0,G1,-1,22,82841,131.128760021875,0,14,mother,0,0,0.1011886131697488,0.1680257177126167,130.34148093212067,5526.113725490195,2021/11/18 11:51:07.173
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_47,0,ASY39-1_150nM-48,2020/10/15 15:10:37.730,0.0,18775.0,84.91111093750001,0.0,1838125.65277928,559.0518154225756,0.0,G1,-1,4,52297,82.780757871875,0,8,mother,0,0,0.0733738560314941,0.1622009806583271,0.8357664233576638,2127.1686274509807,2021/11/18 11:51:21.825
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_48,0,ASY39-1_150nM-49,2020/10/15 15:11:35.758,0.0,14859.0,67.2007561875,0.0,1306673.175739169,397.4146217677981,0.0,G1,-1,5,47705,75.512095421875,0,4,mother,0,0,0.1000838392127601,0.1497333514750757,31.00018892228425,3260.521568627451,2021/11/18 11:51:33.374
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_49,0,ASY39-1_150nM-50,2020/10/15 15:12:52.977,0.0,10136.0,45.84069350000001,0.0,699966.1381224596,212.88933085723025,0.0,G1,-1,11,32805,51.926931984375,0,3,mother,0,0,0.0751406445084605,0.1847102420238767,99.2696748506968,1475.313725490196,2021/11/18 11:51:41.964
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_5,0,ASY39-1_150nM-06,2020/10/15 14:23:08.468,0.0,11348.0,51.32203925,0.0,817848.5943700073,248.74237554545283,0.0,G1,-1,0,22894,36.23884105625,0,6,mother,0,0,0.0,0.202141924883322,,,2021/11/18 11:36:50.362
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_50,0,ASY39-1_150nM-51,2020/10/15 15:13:54.246,0.0,30399.0,137.48137743750002,0.0,3943656.2659851136,1199.4327980614569,0.0,G1,-1,15,72153,114.210758221875,0,15,mother,0,0,0.0502045863705949,0.1376461802393113,134.06762272792326,1628.4156862745097,2021/11/18 11:52:01.918
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_51,0,ASY39-1_150nM-53,2020/10/15 15:15:44.104,0.0,23697.0,107.1711635625,0.0,2667902.2810824392,811.4220109784114,0.0,G1,-1,14,64921,102.763248021875,0,22,mother,0,0,0.0870694219941014,0.1103133244893776,150.56247316444822,3736.211764705882,2021/11/18 11:52:22.320
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_52,0,ASY39-1_150nM,2020/10/15 14:16:46.307,0.0,20997.0,94.9602448125,0.0,2173128.970234971,660.940504323148,0.0,G1,-1,5,50109,79.317379509375,0,3,mother,0,0,0.0849098652151728,0.1777066078179493,56.64874194933448,2854.0470588235294,2021/11/18 11:52:34.942
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_6,0,ASY39-1_150nM-07,2020/10/15 14:24:28.587,0.0,18760.0,84.84327250000001,0.0,1853531.4339647489,563.7373655789086,0.0,G1,-1,5,56371,89.22947974062501,0,5,mother,0,0,0.0642070993369861,0.1585596361417068,17.563051381136397,1976.5725490196075,2021/11/18 11:37:04.022
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_7,0,ASY39-1_150nM-08,2020/10/15 14:25:35.707,0.0,43800.0,198.0882375,0.0,6772337.731836247,2059.7545646094586,0.0,G1,-1,11,95919,151.829885353125,0,2,mother,0,0,0.1010303356676773,0.1888171545530778,176.7543229634256,7108.545098039213,2021/11/18 11:37:25.016
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_8,0,ASY39-1_150nM-09,2020/10/15 14:26:40.879,0.0,38285.0,173.14630531250003,0.0,5556596.428664787,1689.9961742651692,0.0,G1,-1,16,107529,170.207318071875,0,16,mother,0,0,0.0655423244575658,0.1449796422508028,103.95859863982444,3982.007843137255,2021/11/18 11:37:49.423
2020-10-15_ASY39-1_3,SCD_150nM,G1,1,Position_9,0,ASY39-1_150nM-10,2020/10/15 14:27:47.608,0.0,35384.0,160.02635150000003,0.0,4911088.459403921,1493.6698776709284,0.0,G1,-1,28,110894,175.53376605625002,0,24,mother,0,0,0.0968579721243332,0.1608519122568051,414.15504508372703,7154.67450980392,2021/11/18 11:38:21.145
2020-10-15_ASY39-1_3,SCD_150nM,S,1,Position_18,0,ASY39-1_150nM-19,2020/10/15 14:38:36.402,0.0,25952.0,117.36954200000002,0.7241562583045442,2155569.5438484936,655.5999395014253,0.6286357456682269,S,-1,4,83729,132.534372446875,0,6,mother,2,0,0.0683960533623144,0.1577236941615652,,2940.196078431373,2021/11/18 11:41:28.208
2020-10-15_ASY39-1_3,SCD_150nM,S,1,Position_22,0,ASY39-1_150nM-23,2020/10/15 14:43:08.565,0.0,30030.0,135.812551875,0.3340737450022212,2922656.0835364,888.9034255554554,0.1768634428901283,S,-1,8,84667,134.019129715625,0,13,mother,2,0,0.0825496780326481,0.1349332460552516,121.02037252857346,4524.070588235294,2021/11/18 11:42:43.400
2020-10-15_ASY39-1_3,SCD_150nM,S,1,Position_25,0,ASY39-1_150nM-26,2020/10/15 14:46:35.890,0.0,13365.0,60.44404781250001,0.423171121286338,800958.7406047734,243.60545609960383,0.270196125506122,S,-1,1,32835,51.974418890625,0,6,mother,2,0,0.0671542556438055,0.1615841508336034,,1560.6039215686274,2021/11/18 11:43:16.744
2020-10-15_ASY39-1_3,SCD_150nM,S,1,Position_34,0,ASY39-1_150nM-35,2020/10/15 14:56:33.256,0.0,25815.0,116.7499509375,0.3605460103299251,2183326.057754772,664.0418702615148,0.2037564252490765,S,-1,6,55962,88.58207491875001,0,18,mother,2,0,0.0429646583792573,0.1467992625421896,,1190.270588235294,2021/11/18 11:47:08.426
2020-10-15_ASY39-1_3,SCD_150nM,S,1,Position_39,0,ASY39-1_150nM-40,2020/10/15 15:02:02.548,0.0,19385.0,87.66987406250001,0.486807792606228,1328938.64883321,404.18649459142455,0.3283085982402322,S,-1,1,40573,64.22287490937501,0,9,mother,2,0,0.0602613017991153,0.1771007042049426,,1269.3568627450982,2021/11/18 11:48:32.389
2020-10-15_ASY39-1_3,SCD_150nM,S,2,Position_20,0,ASY39-1_150nM-21,2020/10/15 14:40:51.947,0.0,28086.0,127.020690375,0.3565494590417311,2535439.122689693,771.1343575940508,0.1808611603713129,S,-1,7,82176,130.07613360000002,0,19,mother,1,0,0.1082155933199385,0.2068804387473519,104.56247065413108,7196.913725490196,2021/11/18 11:42:07.907
2020-10-15_ASY39-1_3,SCD_150nM,S,2,Position_37,0,ASY39-1_150nM-38,2020/10/15 14:59:50.287,0.0,25359.0,114.68766243750002,0.4199563245422476,2083906.880956964,633.8042903699585,0.233338860185615,S,-1,2,64885,102.706263734375,0,20,mother,1,0,0.065765005625672,0.1407959225217503,17.66881351080578,2615.0549019607843,2021/11/18 11:48:02.209
2020-10-15_ASY39-1_3,SCD_0nM,G1,1,Position_13,0,ASY39-1_0nM-14,2020/10/15 09:14:48.523,0.0,6079.0,27.492657437500004,0.0,336168.8363403324,102.24317252762084,0.0,G1,-1,2,15197,24.055283809375,0,3,mother,0,0,0.0964653236648502,0.1417934440464421,10.398568770573927,985.7843137254902,2021/11/18 11:18:54.384
2020-10-15_ASY39-1_3,SCD_0nM,G1,1,Position_15,0,ASY39-1_0nM-16,2020/10/15 09:16:45.022,0.0,5207.0,23.548982937500003,0.0,262699.64562364965,79.89808181758929,0.0,G1,-1,2,10320,16.33549575,0,2,mother,0,0,0.1266068147494285,0.1793785298194084,33.65098039215686,976.7607843137256,2021/11/18 11:19:02.017
2020-10-15_ASY39-1_3,SCD_0nM,G1,1,Position_20,0,ASY39-1_0nM-21,2020/10/15 09:22:12.766,0.0,6021.0,27.230348812500004,0.0,312976.8817519119,95.18951746532932,0.0,G1,-1,0,13036,20.6346436625,0,2,mother,0,0,0.0,0.190374417097982,,,2021/11/18 11:19:25.433
2020-10-15_ASY39-1_3,SCD_0nM,G1,1,Position_23,0,ASY39-1_0nM-24,2020/10/15 09:27:22.089,0.0,4650.0,21.029915625,0.0,220119.28521813743,66.94759187145523,0.0,G1,-1,0,7153,11.322461346875,0,4,mother,0,0,0.0,0.2015628221057979,,,2021/11/18 11:19:37.486
2020-10-15_ASY39-1_3,SCD_0nM,G1,1,Position_25,0,ASY39-1_0nM-26,2020/10/15 09:29:18.377,0.0,5796.0,26.212772250000004,0.0,289744.5169705879,88.1235719528882,0.0,G1,-1,3,11639,18.423336728125,0,4,mother,0,0,0.1026908983033431,0.1977627716709385,0.6310004293688226,825.2823529411764,2021/11/18 11:19:44.560
2020-10-15_ASY39-1_3,SCD_0nM,G1,1,Position_27,0,ASY39-1_0nM-28,2020/10/15 09:31:20.222,0.0,9086.0,41.092002875000006,0.0,648735.5576928451,197.3079428541722,0.0,G1,-1,7,23215,36.746950953125,0,6,mother,0,0,0.0869986331378678,0.1379866621704651,99.15773375043447,1355.7960784313725,2021/11/18 11:19:54.372
2020-10-15_ASY39-1_3,SCD_0nM,G1,1,Position_28,0,ASY39-1_0nM-29,2020/10/15 09:32:24.965,0.0,5020.0,22.70326375,0.0,241935.4598462676,73.58281401363628,0.0,G1,-1,3,6972,11.0359570125,0,2,mother,0,0,0.0981981309020544,0.1919288548603235,29.70530475756193,506.313725490196,2021/11/18 11:19:57.205
2020-10-15_ASY39-1_3,SCD_0nM,G1,1,Position_35,0,ASY39-1_0nM-36,2020/10/15 09:40:18.467,0.0,6157.0,27.845417312500004,0.0,328208.9711849418,99.82224060769929,0.0,G1,-1,7,15050,23.82259796875,0,4,mother,0,0,0.0758422481053582,0.1356143237373992,37.13589410527618,682.3372549019608,2021/11/18 11:20:30.713
2020-10-15_ASY39-1_3,SCD_0nM,G1,1,Position_4,0,ASY39-1_0nM-05,2020/10/15 09:04:26.829,0.0,4883.0,22.0836726875,0.0,232203.21649102177,70.62282686169277,0.0,G1,-1,0,8061,12.759731709375,0,1,mother,0,0,0.0,0.2655498301938749,,,2021/11/18 11:18:08.310
2020-10-15_ASY39-1_3,SCD_0nM,G1,1,Position_45,0,ASY39-1_0nM-46,2020/10/15 09:52:18.774,0.0,5767.0,26.081617937500003,0.0,315907.96532261267,96.0809840464512,0.0,G1,-1,1,13105,20.743863546875,0,3,mother,0,0,0.0622142629397124,0.1272057122202276,-1.3281809073994566,437.4862745098039,2021/11/18 11:21:19.390
2020-10-15_ASY39-1_3,SCD_0nM,G1,1,Position_46,0,ASY39-1_0nM-47,2020/10/15 09:54:07.119,0.0,5017.0,22.6896960625,0.0,260204.0432192456,79.13906349223947,0.0,G1,-1,0,9095,14.396447078125,0,3,mother,0,0,0.0,0.1289855619861767,,,2021/11/18 11:21:22.518
2020-10-15_ASY39-1_3,SCD_0nM,G1,1,Position_5,0,ASY39-1_0nM-06,2020/10/15 09:05:26.208,0.0,5187.0,23.458531687500003,0.0,276193.5221737918,84.00214084698086,0.0,G1,-1,1,12685,20.079046859375,0,3,mother,0,0,0.0735715155878712,0.1576876872367973,1.776127093173035,614.0392156862744,2021/11/18 11:18:12.617
2020-10-15_ASY39-1_3,SCD_0nM,G1,1,Position_51,0,ASY39-1_0nM-52,2020/10/15 09:59:31.626,0.0,5187.0,23.458531687500003,0.0,276193.5221737918,84.00214084698086,0.0,G1,-1,0,7923,12.541291940625,0,2,mother,0,0,0.0,0.1688991875521544,,,2021/11/18 11:21:41.874
2020-10-15_ASY39-1_3,SCD_0nM,G1,1,Position_52,0,ASY39-1_0nM,2020/10/15 09:00:33.338,0.0,4970.0,22.477135625000003,0.0,236179.7172811913,71.83224906980583,0.0,G1,-1,0,10556,16.7090594125,0,2,mother,0,0,0.0,0.1676222168033264,,,2021/11/18 11:21:45.143
2020-10-15_ASY39-1_3,SCD_0nM,S,1,Position_1,0,ASY39-1_0nM-02,2020/10/15 09:01:23.735,0.0,6455.0,29.193140937500004,0.5120637151557742,263804.3827483705,80.23407913866801,0.388186402671536,S,-1,1,13236,20.9512230375,0,6,mother,2,0,0.0621293896053363,0.1081289812023348,,552.9529411764706,2021/11/18 11:17:56.955
2020-10-15_ASY39-1_3,SCD_0nM,S,1,Position_10,0,ASY39-1_0nM-11,2020/10/15 09:11:14.576,0.0,8998.0,40.694017375,0.4482536616771286,436396.9957074853,132.7267982612302,0.3112332448225465,S,-1,2,17187,27.205248590625,0,3,mother,2,0,0.0862079265037163,0.1652987406936516,,1023.964705882353,2021/11/18 11:18:42.009
2020-10-15_ASY39-1_3,SCD_0nM,S,1,Position_14,0,ASY39-1_0nM-15,2020/10/15 09:15:44.279,0.0,9063.0,40.987983937500005,0.3416728349370836,473400.5413929158,143.9811427948769,0.1929231651689885,S,-1,3,15308,24.2309853625,0,4,mother,2,0,0.0677965105816939,0.129556467533005,12.722312866752542,647.1882352941175,2021/11/18 11:18:58.592
2020-10-15_ASY39-1_3,SCD_0nM,S,1,Position_16,0,ASY39-1_0nM-17,2020/10/15 09:18:02.752,0.0,10306.0,46.60952912500001,0.2957002765903948,595166.8165096908,181.0154211960021,0.154720171218158,S,-1,3,17370,27.49491871875,0,4,mother,2,0,0.0688234880737865,0.124715262788156,37.515557463861455,817.913725490196,2021/11/18 11:19:07.813
2020-10-15_ASY39-1_3,SCD_0nM,S,1,Position_17,0,ASY39-1_0nM-18,2020/10/15 09:18:59.235,0.0,10469.0,47.3467068125,0.5212147631502471,524284.85464725946,159.45721629309477,0.3866605338853165,S,-1,6,28757,45.51936543437501,0,4,mother,2,0,0.0526629691352448,0.1180286723539526,30.715357091741808,744.4431372549019,2021/11/18 11:19:14.710
2020-10-15_ASY39-1_3,SCD_0nM,S,1,Position_18,0,ASY39-1_0nM-19,2020/10/15 09:20:17.279,0.0,6937.0,31.373016062500003,0.5987554736114312,301131.98616049427,91.58698334375804,0.4331662482823087,S,-1,1,11834,18.73200161875,0,4,mother,2,0,0.0931424471770437,0.1341980792340534,,806.2,2021/11/18 11:19:18.321
2020-10-15_ASY39-1_3,SCD_0nM,S,1,Position_24,0,ASY39-1_0nM-25,2020/10/15 09:28:23.933,0.0,6126.0,27.705217875,0.0732305536089698,304119.83011589554,92.49571316042795,0.0190222988997337,S,-1,3,11304,17.893066275,0,3,mother,2,0,0.110405400888763,0.2120556126500475,,998.3960784313726,2021/11/18 11:19:40.825
2020-10-15_ASY39-1_3,SCD_0nM,S,1,Position_3,0,ASY39-1_0nM-04,2020/10/15 09:03:31.528,0.0,6799.0,30.748902437500004,0.2713163799551234,308178.96793536533,93.73026878702176,0.1485264318997828,S,-1,1,15423,24.413018503125,0,3,mother,2,0,0.1220487965205987,0.2141087324428377,,1385.8313725490195,2021/11/18 11:18:05.071
