replicate,Position_n,Moth_ID,Unnamed: 0,Cell Cycle Stage,frame_i,original_filename,timestamp,time_min,cell_area_pxl,cell_area_um2,ratio_areas_bud_moth,cell_vol_vox,cell_vol_fl,ratio_volumes_bud_moth,predicted_cell_cycle_stage,generation_num,num_spots,ref_ch_vol_vox,ref_ch_vol_um3,ref_ch_vol_len_um,ref_ch_num_fragments,relationship,relative_ID,OF,num_spots_inside_ref_ch,spots_ch_norm_val,ref_ch_norm_val,spotsize_tot_fluoresc,spots_INref_tot_fluoresc,creation_datetime,ratio_num_spots_bud_moth,strain,genotype,mtnet_skeleton_length_voxels
2022-12-14,Position_64,6,149,S,0,YFT023-30,2022/12/21 14:20:22.136,0.0,12735.0,57.5948334375,0.8218884120171673,681928.6002598093,207.4033520980409,0.8047610006583998,S,2.0,9,19593,31.013698471875003,0,3,mother,4.0,0,37,0.1068927815963259,0.1224748772815803,160.053019894089,1495.4274509803922,2022/12/21 14:20:29.761,0.8,YFT023,mutant,358
2022-12-14,Position_65,4,17,G1,0,YFT023-31,2022/12/21 14:20:31.567,0.0,4873.0,22.0384470625,0.0,244669.97519722432,74.41449587876983,0.0,G1,2.0,6,9420,14.9108885625,0,2,mother,-1.0,0,16,0.1108874184535627,0.1154280950488549,78.56704832784695,769.5254901960784,2022/12/21 14:20:39.241,,YFT023,mutant,94
2022-12-14,Position_65,5,24,G1,0,YFT023-31,2022/12/21 14:20:31.567,0.0,6720.0,30.391620000000003,0.0,346290.9209959753,105.3217269202664,0.0,G1,2.0,9,10500,16.6204171875,0,1,mother,-1.0,0,21,0.0884401197727276,0.09769790424998,137.68627450980395,716.5764705882351,2022/12/21 14:20:39.241,,YFT023,mutant,180
2022-12-14,Position_65,6,150,S,0,YFT023-31,2022/12/21 14:20:31.567,0.0,11180.0,50.56224875000001,0.569563386213674,590093.0791377607,179.47228289940844,0.4815651895507943,S,2.0,6,16197,25.638180684375,0,3,mother,7.0,0,21,0.1182941442526059,0.1206699455330887,59.53725490196078,1277.847058823529,2022/12/21 14:20:39.241,0.5,YFT023,mutant,237
2022-12-14,Position_66,1,49,S,0,YFT023-32,2022/12/21 14:20:40.250,0.0,8374.0,37.871938375000006,0.2087182448036951,408430.8749091594,124.2211171730024,0.0896023278795363,S,2.0,4,9848,15.588368425,0,4,mother,3.0,0,16,0.1022501322524051,0.1224378898018211,27.36685272649205,714.1098039215686,2022/12/21 14:20:44.349,1.0,YFT023,mutant,142
2022-12-14,Position_66,2,6,G1,0,YFT023-32,2022/12/21 14:20:40.250,0.0,11428.0,51.68384425000001,0.0,780523.3361410592,237.3901846098337,0.0,G1,2.0,0,7451,11.794164615625,0,1,mother,-1.0,0,11,0.2124747122859385,0.1741187758404521,,1373.7411764705882,2022/12/21 14:20:44.349,,YFT023,mutant,92
2022-12-14,Position_67,3,11,G1,0,YFT023-33,2022/12/21 14:20:45.337,0.0,7803.0,35.28955518750001,0.0,405593.9529234938,123.35828911557309,0.0,G1,2.0,6,11844,18.7478305875,0,1,mother,-1.0,0,16,0.1449141293695539,0.1163112744512935,233.2352941176471,1532.58431372549,2022/12/21 14:20:52.964,,YFT023,mutant,134
2022-12-14,Position_67,4,18,G1,0,YFT023-33,2022/12/21 14:20:45.337,0.0,7465.0,33.760929062500004,0.0,418348.8611724485,127.23759660543094,0.0,G1,2.0,3,10627,16.821445090625,0,2,mother,-1.0,0,11,0.1140692626114784,0.1201604502163247,97.40784313725489,948.9019607843138,2022/12/21 14:20:52.964,,YFT023,mutant,113
2022-12-14,Position_67,7,29,G1,0,YFT023-33,2022/12/21 14:20:45.337,0.0,5880.0,26.592667500000005,0.0,323970.04758416046,98.53300451501362,0.0,G1,2.0,5,8757,13.861427934375,0,1,mother,-1.0,0,24,0.0737420179949525,0.0911912562903164,35.74509803921567,396.2470588235295,2022/12/21 14:20:52.964,,YFT023,mutant,197
2022-12-14,Position_67,8,33,G1,0,YFT023-33,2022/12/21 14:20:45.337,0.0,4474.0,20.233944625000003,0.0,184534.6089562727,56.12478558759727,0.0,G1,2.0,4,5171,8.185159740625,0,2,mother,-1.0,0,13,0.1233183127085884,0.1005149243365339,67.50196078431372,538.870588235294,2022/12/21 14:20:52.964,,YFT023,mutant,100
2022-12-14,Position_7,1,50,S,0,YFT006-07,2022/12/21 14:10:49.858,0.0,12527.0,56.6541404375,0.4127664373519792,716989.491851236,218.06685329279568,0.2825819594806845,S,2.0,20,22696,35.925427475,0,4,mother,2.0,0,40,0.0927594625657913,0.0995833271843317,203.2823142096345,1355.2352941176468,2022/12/21 14:10:59.490,0.4285714285714285,YFT006,WT,412
2022-12-14,Position_7,3,99,S,0,YFT006-07,2022/12/21 14:10:49.858,0.0,9816.0,44.393473500000006,0.0967597765363128,599978.1002976544,182.47873624854344,0.0240855902325999,S,2.0,7,17016,26.934573225,0,5,mother,5.0,0,22,0.0957926674385956,0.1043307688466451,,1093.4352941176471,2022/12/21 14:10:59.490,0.0,YFT006,WT,220
2022-12-14,Position_7,4,117,S,0,YFT006-07,2022/12/21 14:10:49.858,0.0,6903.0,31.219248937500005,0.0374211000901713,359797.1590936473,109.42954561950292,0.0057148599609699,S,2.0,6,14514,22.97416524375,0,2,mother,7.0,0,16,0.1030133283501779,0.1042847528913113,,999.1999999999996,2022/12/21 14:10:59.490,0.0,YFT006,WT,189
2022-12-14,Position_8,1,51,S,0,YFT006-08,2022/12/21 14:11:00.529,0.0,9078.0,41.055822375000005,0.547298448951764,415840.5311887291,126.47470728447678,0.4488852495502959,S,2.0,12,13446,21.28363138125,0,4,mother,2.0,0,34,0.1015248423825282,0.1098596136369588,70.2,809.1843137254901,2022/12/21 14:11:08.256,0.3333333333333333,YFT006,WT,296
2022-12-14,Position_8,5,135,S,0,YFT006-08,2022/12/21 14:11:00.529,0.0,14257.0,64.4781735625,0.7783460147187227,825959.6577406247,251.20929324256184,0.6856595201892267,S,2.0,8,26812,42.440631012500006,0,3,mother,4.0,0,40,0.104489919932941,0.1257965261954218,103.95294117647056,1958.9529411764704,2022/12/21 14:11:08.256,1.0,YFT006,WT,307
2022-12-14,Position_9,1,2,G1,0,YFT006-09,2022/12/21 14:11:09.297,0.0,9547.0,43.17690418750001,0.0,633424.6437821463,192.65124585165083,0.0,G1,2.0,2,17457,27.632630746875,0,1,mother,-1.0,0,25,0.1083628629412511,0.1248218949561598,23.211764705882352,1351.713725490196,2022/12/21 14:11:18.197,,YFT006,WT,220
2022-12-14,Position_9,3,100,S,0,YFT006-09,2022/12/21 14:11:09.297,0.0,8190.0,37.039786875,0.2733208955223881,394693.8672857236,120.04311169293976,0.1508161500809957,S,2.0,7,19369,30.659129571875,0,2,mother,6.0,0,27,0.1084306223476713,0.1229940711683629,80.36905681980821,1289.486274509804,2022/12/21 14:11:18.197,0.4,YFT006,WT,261
2022-12-14,Position_9,4,118,S,0,YFT006-09,2022/12/21 14:11:09.297,0.0,8700.0,39.34629375,0.2932956741489519,428505.5500994664,130.32667562173555,0.1739479761185083,S,2.0,5,13606,21.53689488125,0,2,mother,5.0,0,26,0.0986243240869807,0.1183695514273501,39.0013882925433,873.2627450980392,2022/12/21 14:11:18.197,0.6666666666666666,YFT006,WT,193
2022-12-15,Position_1,3,165,G1,0,YFT006-01,2022/12/21 14:20:57.544,0.0,6808.0,30.789605500000004,0.0,383869.1643593892,116.75086134366296,0.0,G1,2.0,4,7967,12.610939403125,0,3,mother,-1.0,0,14,0.1254870702527972,0.1025793525869577,45.93171604408187,809.2431372549021,2022/12/21 14:21:04.710,,YFT006,WT,183
2022-12-15,Position_1,4,238,S,0,YFT006-01,2022/12/21 14:20:57.544,0.0,13304.0,60.1681715,0.5688679245283019,741308.0068691062,225.4631430668735,0.4820158406728966,S,2.0,14,16473,26.075060221875,0,8,mother,2.0,0,38,0.0947428336218484,0.1008778272558783,91.84630031055023,1165.1647058823528,2022/12/21 14:21:04.710,0.5555555555555556,YFT006,WT,364
2022-12-15,Position_10,1,176,S,0,YFT006-10,2022/12/21 14:22:30.882,0.0,12915.0,58.4088946875,0.5237140160453044,732892.5530725861,222.9036473569716,0.4181884296727006,S,2.0,19,21690,34.33303321875,0,4,mother,3.0,0,47,0.093072794454467,0.1040461960765542,191.66664831757143,1419.4588235294116,2022/12/21 14:22:43.888,0.4615384615384615,YFT006,WT,412
2022-12-15,Position_10,4,170,G1,0,YFT006-10,2022/12/21 14:22:30.882,0.0,6198.0,28.030842375,0.0,336588.95948328427,102.3709497584174,0.0,G1,2.0,7,14631,23.159364178125,0,2,mother,-1.0,0,23,0.1252620058352768,0.1205600325343239,125.31372549019608,1364.2392156862743,2022/12/21 14:22:43.888,,YFT006,WT,211
2022-12-15,Position_10,5,174,G1,0,YFT006-10,2022/12/21 14:22:30.882,0.0,5912.0,26.737389500000003,0.0,295809.9413771606,89.96832425296942,0.0,G1,2.0,8,9635,15.251211390625,0,3,mother,-1.0,0,22,0.1001886800146519,0.1075309407194472,79.3072978731087,651.7686274509805,2022/12/21 14:22:43.888,,YFT006,WT,183
2022-12-15,Position_11,5,267,S,0,YFT006-11,2022/12/21 14:22:44.838,0.0,10787.0,48.7848816875,0.6238145416227608,532764.7270802582,162.03630443707,0.5529122883905968,S,2.0,26,19972,31.6136163875,0,3,mother,6.0,0,39,0.0957542637081729,0.0959552461615204,317.94548987224954,1457.1176470588236,2022/12/21 14:22:54.837,0.4444444444444444,YFT006,WT,380
2022-12-15,Position_11,7,292,S,0,YFT006-11,2022/12/21 14:22:44.838,0.0,12856.0,58.142063500000006,0.5653232679897723,684155.9395547102,208.0807802567164,0.4570557800457404,S,2.0,16,22858,36.18185676875,0,4,mother,8.0,0,45,0.0890288809960323,0.0978581907622118,194.0330085912771,1426.3686274509805,2022/12/21 14:22:54.837,0.1428571428571428,YFT006,WT,436
2022-12-15,Position_12,1,177,S,0,YFT006-12,2022/12/21 14:22:55.762,0.0,16269.0,73.5775693125,0.398761929326799,1129193.0597814687,343.4354061045283,0.2652515135870651,S,2.0,22,33270,52.66297903125,0,4,mother,2.0,0,73,0.0939046189221864,0.0986551561313627,219.4309120991556,2011.1803921568624,2022/12/21 14:23:12.542,0.6923076923076923,YFT006,WT,627
2022-12-15,Position_12,3,215,S,0,YFT006-12,2022/12/21 14:22:55.762,0.0,6990.0,31.612711875,0.2966054535336672,314921.79123439617,95.78104676332448,0.1762923400614321,S,2.0,13,16936,26.807941475,0,3,mother,6.0,0,24,0.117547302156418,0.1091418205194701,172.30588235294115,1447.6196078431374,2022/12/21 14:23:12.542,0.1818181818181818,YFT006,WT,206
2022-12-15,Position_12,5,268,S,0,YFT006-12,2022/12/21 14:22:55.762,0.0,9385.0,42.444249062500006,0.1200620599116839,505318.07154811913,153.6886147242803,0.0443483233819608,S,2.0,13,18839,29.820194228125,0,3,mother,4.0,0,40,0.0881207315759586,0.097648383964877,133.51688135108057,1086.5882352941176,2022/12/21 14:23:12.542,0.0833333333333333,YFT006,WT,314
2022-12-15,Position_13,2,197,S,0,YFT006-13,2022/12/21 14:23:13.436,0.0,14073.0,63.64602206250001,0.562972012438916,786108.1860380559,239.088773859735,0.4468448718379069,S,2.0,20,22633,35.825704971875,0,4,mother,1.0,0,48,0.0847462532172328,0.1020549885856118,157.40608452229662,1382.6,2022/12/21 14:23:23.406,0.25,YFT006,WT,465
2022-12-15,Position_13,3,216,S,0,YFT006-13,2022/12/21 14:23:13.436,0.0,10501.0,47.4914288125,0.7189392699296121,532402.812406394,161.92623086557836,0.6421104652066015,S,2.0,7,20338,32.19295664375,0,2,mother,4.0,0,31,0.0989068024061877,0.1134055071876449,96.29803921568627,1481.294117647059,2022/12/21 14:23:23.406,0.1666666666666666,YFT006,WT,305
2022-12-15,Position_14,2,198,S,0,YFT006-14,2022/12/21 14:23:24.408,0.0,10127.0,45.7999904375,0.247167487684729,537876.1066185541,163.5908913097778,0.1377567556474301,S,2.0,9,16584,26.250761775,0,4,mother,4.0,0,32,0.0944943852316965,0.1047863773853669,98.8156862745098,969.6745098039212,2022/12/21 14:23:32.031,0.2857142857142857,YFT006,WT,272
2022-12-15,Position_14,7,293,S,0,YFT006-14,2022/12/21 14:23:24.408,0.0,11128.0,50.32707550000001,0.5903958839502644,584908.5064350816,177.8954348872823,0.4647516042218702,S,2.0,10,20575,32.568103203125,0,5,mother,5.0,0,45,0.0843321672507289,0.0986816588566993,112.08984622234942,1319.5647058823529,2022/12/21 14:23:32.031,0.1111111111111111,YFT006,WT,301
2022-12-15,Position_15,4,171,G1,0,YFT006-15,2022/12/21 14:23:33.053,0.0,6606.0,29.876047875000005,0.0,352778.06108681404,107.29474081036712,0.0,G1,2.0,8,14657,23.200519496875,0,2,mother,-1.0,0,22,0.1022446896328413,0.1025777759502807,74.34766462343619,977.7764705882352,2022/12/21 14:23:42.255,,YFT006,WT,249
2022-12-15,Position_15,6,285,S,0,YFT006-15,2022/12/21 14:23:33.053,0.0,12782.0,57.80739387500001,0.6688862775819298,713922.0563511818,217.13391631843592,0.5778082001809753,S,2.0,14,19224,30.429609525,0,4,mother,7.0,0,40,0.0925936137663513,0.0974521033406483,160.977776910366,1394.3137254901962,2022/12/21 14:23:42.255,0.2727272727272727,YFT006,WT,351
2022-12-15,Position_16,4,239,S,0,YFT006-16,2022/12/21 14:23:43.178,0.0,11066.0,50.046676625,0.6504101416853094,539123.277235606,163.97020868481707,0.5766046214521447,S,2.0,9,18563,29.383314690625,0,3,mother,3.0,0,36,0.090191668425212,0.1058593302581427,84.08627450980393,1327.7725490196078,2022/12/21 14:23:51.130,0.2857142857142857,YFT006,WT,277
2022-12-15,Position_16,7,294,S,0,YFT006-16,2022/12/21 14:23:43.178,0.0,9811.0,44.3708606875,0.6614733276883996,482199.7005777275,146.65733955488798,0.5631432231869146,S,2.0,6,18949,29.994312884375,0,3,mother,6.0,0,30,0.0906689171584374,0.1105265833361139,55.54062687848862,1083.0627450980392,2022/12/21 14:23:51.130,5.0,YFT006,WT,303
2022-12-15,Position_17,1,178,S,0,YFT006-17,2022/12/21 14:23:52.126,0.0,12760.0,57.7078975,0.6265137029955385,714645.9002495056,217.35406788687123,0.5029497546052257,S,2.0,11,21130,33.44661096875,0,2,mother,3.0,0,43,0.0949208379369901,0.1093924747969491,106.35381546058288,1324.7882352941176,2022/12/21 14:24:02.114,0.5714285714285714,YFT006,WT,455
2022-12-15,Position_17,4,240,S,0,YFT006-17,2022/12/21 14:23:52.126,0.0,9649.0,43.638205562500005,0.4989902128320646,471537.8337474655,143.41461455497338,0.3640705398148123,S,2.0,18,18773,29.715723034375003,0,5,mother,2.0,0,34,0.1173644624594531,0.1019779629668084,298.6,1775.219607843137,2022/12/21 14:24:02.114,0.2857142857142857,YFT006,WT,347
2022-12-15,Position_18,4,241,S,0,YFT006-18,2022/12/21 14:24:03.028,0.0,10950.0,49.522059375,0.314683635490455,576837.2318905455,175.44061865637104,0.1766600658790479,S,2.0,12,22387,35.436312340625,0,5,mother,2.0,0,43,0.091217514604668,0.1041232549032975,177.71369972806642,1370.5294117647056,2022/12/21 14:24:10.983,0.2,YFT006,WT,337
2022-12-15,Position_18,5,269,S,0,YFT006-18,2022/12/21 14:24:03.028,0.0,10230.0,46.265814375,0.5270935960591133,507497.561810652,154.35148996685282,0.43990492145254,S,2.0,6,17138,27.127686643750003,0,5,mother,3.0,0,41,0.0770275610935497,0.0927596446325195,34.55380707027336,774.6,2022/12/21 14:24:10.983,0.5,YFT006,WT,317
2022-12-15,Position_19,4,242,S,0,YFT006-19,2022/12/21 14:24:11.939,0.0,10482.0,47.405500125,0.414384023748482,560530.4218186869,170.48102747682378,0.2819520610333457,S,2.0,17,16898,26.74779139375,0,4,mother,5.0,0,34,0.0872416542351026,0.1026901785872173,132.82406187394017,957.4431372549018,2022/12/21 14:24:19.420,0.0625,YFT006,WT,360
2022-12-15,Position_19,7,295,S,0,YFT006-19,2022/12/21 14:24:11.939,0.0,9881.0,44.68744006250001,0.3144871624318212,506264.8286704641,153.9765636396392,0.1855460915647705,S,2.0,7,15990,25.31052103125,0,2,mother,6.0,0,22,0.1110459460220442,0.1231038969399573,116.0626019750966,1212.3058823529416,2022/12/21 14:24:19.420,0.1666666666666666,YFT006,WT,257
2022-12-15,Position_2,3,217,S,0,YFT006-02,2022/12/21 14:21:05.597,0.0,14688.0,66.42739800000001,0.3639149410344507,889338.8580978523,270.48559079390986,0.2430308141069129,S,2.0,25,26223,41.508304753125,0,3,mother,2.0,0,49,0.0867820352106043,0.1006572071668206,281.5723057106053,1632.8470588235296,2022/12/21 14:21:17.096,0.25,YFT006,WT,522
2022-12-15,Position_2,5,270,S,0,YFT006-02,2022/12/21 14:21:05.597,0.0,14007.0,63.347532937500006,0.6772841575859179,790285.281991121,240.3592055477017,0.5798277520776658,S,2.0,16,24629,38.98516713437501,0,2,mother,4.0,0,35,0.1279369284317827,0.1164743378203796,362.1294117647058,2440.560784313725,2022/12/21 14:21:17.096,1.0,YFT006,WT,359
2022-12-15,Position_20,2,199,S,0,YFT006-20,2022/12/21 14:24:20.386,0.0,11527.0,52.131577937500005,0.607670850767085,616464.9135116743,187.49307400281745,0.4598272101813923,S,2.0,15,21279,33.682462603125,0,3,mother,1.0,0,45,0.0939444770357646,0.1050673491675483,151.18413998300358,1315.972549019608,2022/12/21 14:24:31.529,0.875,YFT006,WT,369
2022-12-15,Position_20,3,218,S,0,YFT006-20,2022/12/21 14:24:20.386,0.0,12313.0,55.6863120625,0.7420769666100736,659892.6269887143,200.70127988486985,0.6428969005009223,S,2.0,21,23009,36.420874196875005,0,3,mother,4.0,0,35,0.102240527796888,0.1058065995426914,316.08567346846826,2002.470588235294,2022/12/21 14:24:31.529,0.6153846153846154,YFT006,WT,317
2022-12-15,Position_21,2,200,S,0,YFT006-21,2022/12/21 14:24:32.447,0.0,7416.0,33.5393235,0.0598828069172502,380856.5576298162,115.83460011920556,0.0125871882146446,S,2.0,15,16060,25.421323812500003,0,1,mother,8.0,0,30,0.1172725198081712,0.1063907495773609,,1458.3725490196075,2022/12/21 14:24:45.994,0.0,YFT006,WT,258
2022-12-15,Position_21,3,219,S,0,YFT006-21,2022/12/21 14:24:32.447,0.0,9173.0,41.48546581250001,0.3296129873894767,456409.8424380996,138.81355205828805,0.1969522396475925,S,2.0,15,13710,21.70151615625,0,5,mother,9.0,0,37,0.0850407547172238,0.0985917244699313,122.10261369683568,797.2117647058825,2022/12/21 14:24:45.994,0.0714285714285714,YFT006,WT,308
2022-12-15,Position_21,4,243,S,0,YFT006-21,2022/12/21 14:24:32.447,0.0,11529.0,52.14062306250001,0.4784560143626571,597023.1547468523,181.58001222923983,0.3854665293247418,S,2.0,16,19930,31.54713471875,0,4,mother,6.0,0,32,0.1124683798915492,0.1105903581896895,249.0196078431373,1914.4941176470584,2022/12/21 14:24:45.994,0.2307692307692307,YFT006,WT,286
2022-12-15,Position_22,3,220,S,0,YFT006-22,2022/12/21 14:24:46.959,0.0,10303.0,46.59596143750001,0.6297057893071812,513075.6593457578,156.04802553768823,0.5149926503134373,S,2.0,5,15741,24.916379709375,0,2,mother,2.0,0,32,0.0858386056812906,0.1032271621837955,59.51675206668034,997.1137254901962,2022/12/21 14:24:56.623,0.25,YFT006,WT,302
2022-12-15,Position_22,4,244,S,0,YFT006-22,2022/12/21 14:24:46.959,0.0,6718.0,30.382574875000003,0.0209726443768996,335813.25549989013,102.1350253429721,0.0029016093562372,S,2.0,1,12543,19.854275503125,0,2,mother,7.0,0,18,0.0988915371640776,0.1182133378668117,,796.0117647058825,2022/12/21 14:24:56.623,0.0,YFT006,WT,168
2022-12-15,Position_22,5,271,S,0,YFT006-22,2022/12/21 14:24:46.959,0.0,9879.0,44.6783949375,0.3168488403092508,504042.7851062758,153.30074613683183,0.2073718109111292,S,2.0,6,18320,28.99867075,0,3,mother,8.0,0,35,0.1029429680607029,0.1182660871764069,42.74117647058823,1250.1215686274509,2022/12/21 14:24:56.623,2.0,YFT006,WT,261
2022-12-15,Position_23,1,179,S,0,YFT006-23,2022/12/21 14:24:57.608,0.0,11610.0,52.506950625,0.5083798882681564,612339.1922336225,186.2382675281159,0.3784385590755169,S,2.0,9,18932,29.9674036375,0,3,mother,2.0,0,41,0.0821715905016734,0.0963912992259632,74.00392156862743,1064.7490196078434,2022/12/21 14:25:08.770,0.125,YFT006,WT,414
2022-12-15,Position_23,4,245,S,0,YFT006-23,2022/12/21 14:24:57.608,0.0,16504.0,74.6403715,0.6402305704631286,1022329.2653779634,310.9336028823748,0.522964070582138,S,2.0,24,28693,45.418060034375,0,7,mother,3.0,0,51,0.0947337393641136,0.0989138602087271,378.2812653994212,2074.133333333333,2022/12/21 14:25:08.770,1.0,YFT006,WT,402
2022-12-15,Position_24,1,180,S,0,YFT006-24,2022/12/21 14:25:09.799,0.0,7060.0,31.92929125,0.0273573923166472,370427.2666988006,112.66261129475356,0.0038913437738976,S,2.0,15,13043,20.645723940625,0,2,mother,4.0,0,27,0.1173083020360587,0.1035274472590571,,1321.937254901961,2022/12/21 14:25:19.440,0.0,YFT006,WT,272
2022-12-15,Position_24,2,201,S,0,YFT006-24,2022/12/21 14:25:09.799,0.0,8472.0,38.3151495,0.1122489168964159,466064.93849922327,141.75007545258873,0.0350564318490305,S,2.0,22,15937,25.226627496875,0,5,mother,5.0,0,32,0.1093864026072828,0.1060845266959,280.5171663106623,1527.462745098039,2022/12/21 14:25:19.440,0.1,YFT006,WT,332
2022-12-15,Position_25,4,246,S,0,YFT006-25,2022/12/21 14:25:20.395,0.0,10804.0,48.861765250000005,0.5359681546772818,555579.8167023736,168.9753389111207,0.4327678676643874,S,2.0,16,14722,23.30340779375,0,4,mother,5.0,0,30,0.1128495248712563,0.1058033518654409,234.21166121698545,1326.192156862745,2022/12/21 14:25:27.940,0.2307692307692307,YFT006,WT,295
2022-12-15,Position_25,6,286,S,0,YFT006-25,2022/12/21 14:25:20.395,0.0,8357.0,37.795054812500005,0.1382457096159084,444742.8839123643,135.26513613013313,0.0534467051738339,S,2.0,13,16610,26.29191709375,0,3,mother,7.0,0,23,0.1250984493452317,0.1237573175057134,232.36847606689727,1649.2823529411762,2022/12/21 14:25:27.940,0.0833333333333333,YFT006,WT,202
2022-12-15,Position_26,3,221,S,0,YFT006-26,2022/12/21 14:25:28.938,0.0,11472.0,51.882837,0.7684599969169107,568672.213644516,172.9572909978405,0.733886381124795,S,2.0,25,21901,34.667024459375,0,2,mother,4.0,0,52,0.0875106171816161,0.0915802295891109,294.1582995732728,1562.9098039215687,2022/12/21 14:25:39.145,0.5625,YFT006,WT,444
2022-12-15,Position_26,6,287,S,0,YFT006-26,2022/12/21 14:25:28.938,0.0,11629.0,52.5928793125,0.7929386370644464,556962.9137388433,169.3959972638154,0.731253365285585,S,2.0,14,23474,37.156921243750006,0,4,mother,5.0,0,40,0.0911819178734948,0.1008122163679522,185.2764705882353,1379.1215686274509,2022/12/21 14:25:39.145,1.3333333333333333,YFT006,WT,423
2022-12-15,Position_27,1,181,S,0,YFT006-27,2022/12/21 14:25:40.170,0.0,7735.0,34.9820209375,0.06220818456468,395220.6515254378,120.20332907802602,0.0148218078647705,S,2.0,11,14747,23.342980215625,0,3,mother,7.0,0,28,0.101327899659117,0.1101085861063464,,1066.9450980392153,2022/12/21 14:25:50.432,0.0,YFT006,WT,245
2022-12-15,Position_27,3,222,S,0,YFT006-27,2022/12/21 14:25:40.170,0.0,12826.0,58.006386625000005,0.4676736468703513,733288.8464048728,223.0241769336736,0.3385314852167497,S,2.0,11,23384,37.014460525,0,4,mother,5.0,0,49,0.0869996439187024,0.1113537803479712,114.68235294117645,1290.0666666666666,2022/12/21 14:25:50.432,0.2222222222222222,YFT006,WT,372
2022-12-15,Position_27,4,247,S,0,YFT006-27,2022/12/21 14:25:40.170,0.0,8568.0,38.7493155,0.3997712792027446,410649.5608646323,124.8959134848782,0.2744875255961715,S,2.0,3,18259,28.902114040625,0,2,mother,2.0,0,30,0.0998644414544507,0.1224999460807162,21.30588235294117,1103.6235294117648,2022/12/21 14:25:50.432,0.5,YFT006,WT,274
2022-12-15,Position_28,3,223,S,0,YFT006-28,2022/12/21 14:25:51.386,0.0,12555.0,56.780772187500006,0.5979381443298969,688560.3649650684,209.4203524550757,0.4975957061497504,S,2.0,14,23911,37.848647178125006,0,3,mother,2.0,0,42,0.092546535578705,0.1049802713901443,198.59199942750823,1718.635294117647,2022/12/21 14:25:59.420,0.4,YFT006,WT,432
2022-12-15,Position_28,4,248,S,0,YFT006-28,2022/12/21 14:25:51.386,0.0,8638.0,39.065894875,0.3315862494219208,427180.5487333819,129.92368662148584,0.2105614159550367,S,2.0,11,17102,27.07070235625,0,2,mother,5.0,0,32,0.0910638219812551,0.1082684150576537,126.52624397690953,1075.1921568627454,2022/12/21 14:25:59.420,0.2222222222222222,YFT006,WT,356
2022-12-15,Position_29,2,202,S,0,YFT006-29,2022/12/21 14:26:00.331,0.0,11914.0,53.881809625,0.756967998820233,659837.35081467,200.6844680606061,0.6594582403813457,S,2.0,19,21829,34.553055884375,0,5,mother,1.0,0,45,0.1000695590566719,0.1006501661378758,224.61861330793548,1438.364705882353,2022/12/21 14:26:09.415,0.7272727272727273,YFT006,WT,365
2022-12-15,Position_29,3,224,S,0,YFT006-29,2022/12/21 14:26:00.331,0.0,11299.0,51.1004336875,0.4432239110997573,568972.5661886714,173.04864091987824,0.3608655194759661,S,2.0,14,20156,31.9048694125,0,2,mother,4.0,0,34,0.0923023415993273,0.1054546213841295,169.0681448429538,1407.1098039215683,2022/12/21 14:26:09.415,0.2727272727272727,YFT006,WT,277
2022-12-15,Position_3,2,203,S,0,YFT006-03,2022/12/21 14:21:18.075,0.0,13131.0,59.385768187500005,0.7449833887043189,713312.5677667855,216.948545041412,0.6618521561316406,S,2.0,9,26412,41.8074722625,0,2,mother,1.0,0,38,0.1062337801904993,0.1111813240351869,153.1921568627451,1928.635294117648,2022/12/21 14:21:25.909,2.0,YFT006,WT,291
2022-12-15,Position_3,4,249,S,0,YFT006-03,2022/12/21 14:21:18.075,0.0,8051.0,36.411150687500005,0.1798065650644783,390108.2556515237,118.64843309463711,0.0842995814859004,S,2.0,17,17412,27.5614003875,0,2,mother,3.0,0,33,0.1057003672473675,0.0998735577568178,190.95445827966225,1302.7882352941174,2022/12/21 14:21:25.909,0.0625,YFT006,WT,286
2022-12-15,Position_30,2,204,S,0,YFT006-30,2022/12/21 14:26:10.339,0.0,7937.0,35.895578562500006,0.2648605577689243,372905.8751202343,113.4164610305586,0.1420430835167711,S,2.0,14,14005,22.168470734375,0,3,mother,6.0,0,25,0.1016864672623224,0.1062582770535069,193.36803294029573,1036.0901960784313,2022/12/21 14:26:17.897,0.0769230769230769,YFT006,WT,205
2022-12-15,Position_30,4,250,S,0,YFT006-30,2022/12/21 14:26:10.339,0.0,9182.0,41.52616887500001,0.3435762364647352,470177.3099948969,143.0008216933978,0.2160574707779767,S,2.0,12,18331,29.016082615625,0,2,mother,5.0,0,36,0.1088727615830783,0.114980967039069,202.7908687562617,1460.7568627450978,2022/12/21 14:26:17.897,0.0909090909090909,YFT006,WT,319
2022-12-15,Position_31,1,182,S,0,YFT006-31,2022/12/21 14:26:18.795,0.0,10882.0,49.21452512500001,0.6769918323316382,531712.1941981949,161.71618463589112,0.6180918335275963,S,2.0,18,22029,34.869635259375,0,4,mother,2.0,0,46,0.0895053717269822,0.100153342631867,203.8649410303649,1326.8313725490195,2022/12/21 14:26:27.586,1.0,YFT006,WT,382
